userid,movieid,date_watch,time_watch,minutes,date_rate,time_rate,rating
79767,blue+velvet+1986,2022-08-23,21:32:51,99,2022-08-23,21:56:10,1
170479,the+matchmaker+1997,2022-08-23,22:07:02,98,2022-08-23,22:08:02,3
25014,the+santa+clause+1994,2022-08-23,22:12:39,97,2022-08-23,22:14:35,2
62154,sliding+doors+1998,2022-08-23,22:30:44,99,2022-08-23,22:32:40,2
138745,true+lies+1994,2022-08-23,22:23:49,87,2022-08-23,22:24:49,2
116444,spy+game+2001,2022-08-23,22:38:57,98,2022-08-23,23:08:53,5
26361,national+security+2003,2022-08-23,22:31:47,89,2022-08-23,22:32:47,2
18353,soul+food+1997,2022-08-23,22:45:40,95,2022-08-23,23:06:57,4
132268,antz+1998,2022-08-23,22:45:01,83,2022-08-23,22:47:09,2
65549,mi+vida+loca+1994,2022-08-23,23:16:42,93,2022-08-23,23:17:46,4
39831,much+ado+about+nothing+1993,2022-08-23,23:23:18,98,2022-08-23,23:38:16,5
11164,one+flew+over+the+cuckoos+nest+1975,2022-08-23,23:24:30,98,2022-08-24,00:01:45,4
11164,one+flew+over+the+cuckoos+nest+1975,2022-08-24,00:00:44,134,2022-08-24,00:01:45,4
191177,one+flew+over+the+cuckoos+nest+1975,2022-08-23,23:57:45,99,2022-08-24,00:34:32,5
191177,one+flew+over+the+cuckoos+nest+1975,2022-08-24,00:32:35,133,2022-08-24,00:34:32,5
73864,american+psycho+2000,2022-08-23,23:21:36,8,2022-08-23,23:25:32,4
51508,kung+fu+panda+2008,2022-08-23,23:44:10,8,2022-08-24,01:08:33,4
51508,kung+fu+panda+2008,2022-08-24,01:01:45,85,2022-08-24,01:08:33,4
208261,ace+ventura+when+nature+calls+1995,2022-08-23,23:40:36,5,2022-08-24,01:08:01,3
208261,ace+ventura+when+nature+calls+1995,2022-08-24,01:00:08,84,2022-08-24,01:08:01,3
197075,get+rich+or+die+tryin+2005,2022-08-24,01:37:57,69,2022-08-24,01:38:59,1
55345,caramel+2007,2022-08-24,02:17:29,97,2022-08-24,02:18:29,4
211120,schindlers+list+1993,2022-08-24,04:55:30,196,2022-08-24,04:56:30,4
102890,juno+2007,2022-08-24,04:18:37,96,2022-08-24,04:20:37,4
209900,star+trek+generations+1994,2022-08-24,06:48:18,108,2022-08-24,07:00:02,3
227248,halloween+4+the+return+of+michael+myers+1988,2022-08-24,07:37:15,65,2022-08-24,07:39:14,2
64737,the+rookie+2002,2022-08-24,08:59:08,128,2022-08-24,09:00:08,3
151262,the+pink+panther+1963,2022-08-24,09:18:09,116,2022-08-24,09:19:09,4
129104,escape+from+l.a.+1996,2022-08-24,09:03:56,96,2022-08-24,09:06:56,2
86047,never+been+kissed+1999,2022-08-24,10:22:09,16,2022-08-24,10:29:38,3
26642,falling+down+1993,2022-08-24,12:01:23,99,2022-08-24,12:17:07,3
163442,tombstone+1993,2022-08-24,12:53:57,98,2022-08-24,13:27:40,5
101797,tarzan+1999,2022-08-24,13:23:10,89,2022-08-24,13:24:10,5
12852,the+firm+1993,2022-08-24,14:48:50,155,2022-08-24,14:49:46,4
180138,the+evening+star+1996,2022-08-24,14:01:34,97,2022-08-24,14:35:29,4
116646,the+french+connection+1971,2022-08-24,14:36:19,97,2022-08-24,14:45:30,5
164069,the+last+emperor+1987,2022-08-24,16:41:55,160,2022-08-24,16:47:26,4
94109,star+wars+1977,2022-08-24,16:12:46,99,2022-08-24,16:36:46,4
115066,se7en+1995,2022-08-24,16:14:21,86,2022-08-24,16:16:24,3
67713,the+flintstones+1994,2022-08-24,17:47:53,84,2022-08-24,17:56:50,3
39887,anastasia+1997,2022-08-24,18:29:32,94,2022-08-24,18:31:30,4
79767,from+russia+with+love+1963,2022-08-24,19:27:27,98,2022-08-24,19:47,2
200107,grosse+pointe+blank+1997,2022-08-24,19:45:04,98,2022-08-24,19:56:27,4
172429,on+the+waterfront+1954,2022-08-24,19:56:08,99,2022-08-24,20:07:05,4
108129,beauty+and+the+beast+1991,2022-08-24,20:13:15,85,2022-08-24,20:14:15,4
43004,clerks+1994,2022-08-24,20:55:40,93,2022-08-24,20:56:46,3
94109,the+good_+the+bad+and+the+ugly+1966,2022-08-24,21:57:15,98,2022-08-24,23:02:20,5
18769,the+flintstones+1994,2022-08-24,21:48:27,91,2022-08-24,21:50:25,2
145009,the+temp+1993,2022-08-24,21:32:30,28,2022-08-24,21:33:29,1
193285,man+bites+dog+1992,2022-08-24,23:03:33,96,2022-08-24,23:04:33,5
50136,raiders+of+the+lost+ark+1981,2022-08-24,23:35:05,98,2022-08-24,23:54:14,4
98630,the+african+queen+1951,2022-08-24,23:58:54,73,2022-08-25,00:33:07,3
98630,the+african+queen+1951,2022-08-25,00:32:06,106,2022-08-25,00:33:07,3
113379,heavy+metal+1981,2022-08-24,23:51:22,9,2022-08-25,01:14:29,5
113379,heavy+metal+1981,2022-08-25,01:13:32,91,2022-08-25,01:14:29,5
134909,witness+1985,2022-08-25,01:54:25,114,2022-08-25,01:55:24,5
97333,the+silence+of+the+lambs+1991,2022-08-25,01:59:33,115,2022-08-25,02:05:35,5
163442,father+of+the+bride+part+ii+1995,2022-08-25,02:26:01,107,2022-08-25,02:27:03,5
208261,cliffhanger+1993,2022-08-25,04:29:52,113,2022-08-25,04:30:53,4
115066,the+other+boleyn+girl+2008,2022-08-25,04:39:41,116,2022-08-25,04:40:44,3
152898,secrets++lies+1996,2022-08-25,06:18:22,138,2022-08-25,06:24:19,1
89163,eternal+sunshine+of+the+spotless+mind+2004,2022-08-25,07:30:49,109,2022-08-25,07:31:49,4
20559,the+killing+fields+1984,2022-08-25,11:01:41,142,2022-08-25,11:02:38,5
102890,lethal+weapon+4+1998,2022-08-25,09:53:34,75,2022-08-25,09:56:31,2
86585,resident+evil+apocalypse+2004,2022-08-25,11:34:29,95,2022-08-25,11:35:26,4
64836,the+rock+1996,2022-08-25,12:15:51,136,2022-08-25,12:17:44,4
129104,lock_+stock+and+two+smoking+barrels+1998,2022-08-25,11:58:01,99,2022-08-25,12:06:13,4
79767,star+trek+insurrection+1998,2022-08-25,11:59:50,99,2022-08-25,12:05:47,1
68354,witness+1985,2022-08-25,14:08:54,99,2022-08-25,14:24:46,4
55345,chocolat+2000,2022-08-25,15:11:24,99,2022-08-25,15:34:58,5
204240,clear+and+present+danger+1994,2022-08-25,16:19:50,99,2022-08-25,17:04:04,4
221261,pretty+woman+1990,2022-08-25,17:36:41,90,2022-08-25,18:08:02,5
222199,strangers+on+a+train+1951,2022-08-25,17:56:58,99,2022-08-25,18:00:53,4
18353,hoop+dreams+1994,2022-08-25,18:30:55,98,2022-08-25,19:45:20,4
26361,children+of+the+corn+ii+the+final+sacrifice+1993,2022-08-25,18:42:24,93,2022-08-25,18:43:24,1
51508,stargate+the+ark+of+truth+2008,2022-08-25,19:05:51,96,2022-08-25,19:08:49,4
167489,pride++prejudice+2005,2022-08-25,19:59:35,97,2022-08-25,20:39:40,2
43004,the+birdcage+1996,2022-08-25,20:07:31,98,2022-08-25,20:28:38,3
11164,pulp+fiction+1994,2022-08-25,20:39:52,98,2022-08-25,21:38:28,4
108129,the+lion+king+1994,2022-08-25,20:33:23,88,2022-08-25,20:36:21,4
41911,the+lion+king+1994,2022-08-25,21:58:15,89,2022-08-25,22:00:12,5
129104,office+space+1999,2022-08-25,22:17:44,89,2022-08-25,22:19:45,4
41582,ed+wood+1994,2022-08-25,23:04:36,94,2022-08-25,23:40:16,3
197075,the+bourne+ultimatum+2007,2022-08-25,23:11:37,97,2022-08-25,23:31:47,4
73445,liar+liar+1997,2022-08-25,23:06:07,87,2022-08-25,23:07:02,5
11164,the+godfather+part+ii+1974,2022-08-25,23:40:30,98,2022-08-26,01:24:27,2
11164,the+godfather+part+ii+1974,2022-08-26,01:22:30,200,2022-08-26,01:24:27,2
68354,as+good+as+it+gets+1997,2022-08-25,23:59:40,92,2022-08-26,00:48:49,4
68354,as+good+as+it+gets+1997,2022-08-26,00:47:46,140,2022-08-26,00:48:49,4
191177,wild+wild+west+1999,2022-08-25,23:59:24,36,2022-08-26,00:08:17,3
191177,wild+wild+west+1999,2022-08-26,00:07:18,44,2022-08-26,00:08:17,3
172429,letters+from+iwo+jima+2006,2022-08-26,02:27:55,142,2022-08-26,02:28:54,4
208261,the+wedding+planner+2001,2022-08-26,01:03:06,59,2022-08-26,01:04:06,4
164069,the+italian+job+2003,2022-08-26,02:16:49,111,2022-08-26,02:17:48,3
193285,the+silence+of+the+lambs+1991,2022-08-26,01:31:25,49,2022-08-26,01:32:24,4
43004,coneheads+1993,2022-08-26,00:54:28,4,2022-08-26,00:55:28,1
187419,kramer+vs.+kramer+1979,2022-08-26,02:33:49,103,2022-08-26,02:37:36,3
209900,tommy+boy+1995,2022-08-26,02:29,97,2022-08-26,02:30:59,3
64737,a+soldiers+story+1984,2022-08-26,03:01,100,2022-08-26,03:04:01,5
227248,american+pie+1999,2022-08-26,03:15:44,95,2022-08-26,03:17:40,3
113069,harry+potter+and+the+goblet+of+fire+2005,2022-08-26,04:33:23,158,2022-08-26,04:34:23,4
39831,johnny+mnemonic+1995,2022-08-26,03:16:54,71,2022-08-26,03:45:05,3
192779,honey_+i+shrunk+the+kids+1989,2022-08-26,04:00:26,93,2022-08-26,04:02:26,3
29343,dune+1984,2022-08-26,04:50:22,138,2022-08-26,04:51:23,4
18769,the+jungle+book+1994,2022-08-26,06:43:26,108,2022-08-26,06:48:27,2
122098,the+godfather+1972,2022-08-26,08:09:30,175,2022-08-26,08:11:30,5
51508,the+lord+of+the+rings+the+return+of+the+king+2003,2022-08-26,09:29:21,202,2022-08-26,09:30:21,5
79767,driving+miss+daisy+1989,2022-08-26,09:55:11,99,2022-08-26,09:57:05,2
73864,the+silence+of+the+lambs+1991,2022-08-26,11:35:37,120,2022-08-26,11:36:40,4
55345,zoolander+2001,2022-08-26,12:07:03,88,2022-08-26,12:10:08,3
224724,crocodile+dundee+1986,2022-08-26,13:28:31,98,2022-08-26,13:29:28,4
115066,the+assassination+of+jesse+james+by+the+coward+robert+ford+2007,2022-08-26,12:58:39,38,2022-08-26,13:03:45,1
67713,the+man+without+a+face+1993,2022-08-26,14:56:33,98,2022-08-26,15:14:42,3
101797,star+wars+1977,2022-08-26,16:29:32,99,2022-08-26,16:53:25,5
154642,oceans+eleven+2001,2022-08-26,16:47:05,98,2022-08-26,17:07:34,4
94109,the+fifth+element+1997,2022-08-26,19:53:21,99,2022-08-26,20:22:10,3
163442,ace+ventura+pet+detective+1994,2022-08-26,20:23:03,86,2022-08-26,20:25:03,5
152898,the+naked+gun+33+the+final+insult+1994,2022-08-26,20:37:25,83,2022-08-26,20:39:20,3
188332,sleepers+1996,2022-08-26,21:10:47,82,2022-08-26,22:17:37,5
102890,austin+powers+international+man+of+mystery+1997,2022-08-26,21:30:57,93,2022-08-26,21:34,5
101797,the+last+samurai+2003,2022-08-26,22:13:46,99,2022-08-26,23:10:16,5
36568,don+juan+demarco+1994,2022-08-26,23:12:57,94,2022-08-26,23:17:53,5
129104,kick-ass+2010,2022-08-26,23:39:24,98,2022-08-26,23:41:24,1
211120,dumb+and+dumber+1994,2022-08-26,23:20:59,72,2022-08-26,23:23:13,3
73445,who+framed+roger+rabbit+1988,2022-08-26,23:51:38,99,2022-08-26,23:58:39,3
138745,aladdin+1992,2022-08-26,23:40:36,89,2022-08-26,23:43:39,5
94109,the+empire+strikes+back+1980,2022-08-26,23:56:55,80,2022-08-27,00:43:33,4
94109,the+empire+strikes+back+1980,2022-08-27,00:41:26,124,2022-08-27,00:43:33,4
86585,broken+arrow+1996,2022-08-26,23:59:35,56,2022-08-27,00:53:49,3
86585,broken+arrow+1996,2022-08-27,00:52:44,109,2022-08-27,00:53:49,3
65549,delicatessen+1991,2022-08-26,23:59:17,44,2022-08-27,01:01:23,3
65549,delicatessen+1991,2022-08-27,01:00:27,100,2022-08-27,01:01:23,3
73864,ace+ventura+when+nature+calls+1995,2022-08-27,01:28:07,87,2022-08-27,01:33:03,2
26642,jurassic+park+1993,2022-08-27,02:30:56,120,2022-08-27,02:33:01,4
163442,apollo+13+1995,2022-08-27,03:51:34,141,2022-08-27,03:52:33,5
79767,chariots+of+fire+1981,2022-08-27,03:30:26,112,2022-08-27,03:43:24,3
25014,heathers+1988,2022-08-27,03:30:04,103,2022-08-27,03:31:06,3
116444,last+dance+1996,2022-08-27,02:12:38,18,2022-08-27,02:14:38,5
102890,saving+private+ryan+1998,2022-08-27,03:23:51,32,2022-08-27,03:24:47,1
14968,dead+calm+1989,2022-08-27,05:32:04,94,2022-08-27,05:36:10,3
29343,the+thomas+crown+affair+1999,2022-08-27,07:05:18,114,2022-08-27,07:06:16,3
89163,superbad+2007,2022-08-27,08:02:15,113,2022-08-27,08:04:12,5
154642,donnie+darko+2001,2022-08-27,10:01:16,88,2022-08-27,10:27:47,4
50136,star+trek+nemesis+2002,2022-08-27,13:53:09,89,2022-08-27,14:22:39,3
122098,primal+fear+1996,2022-08-27,15:41:13,97,2022-08-27,16:15:32,4
227248,eyes+wide+shut+1999,2022-08-27,16:25:01,98,2022-08-27,17:32:54,3
41582,cliffhanger+1993,2022-08-27,17:25:41,98,2022-08-27,17:41:52,2
152898,schindlers+list+1993,2022-08-27,19:04:46,180,2022-08-27,19:22:21,3
55345,gods+and+monsters+1998,2022-08-27,17:50:48,99,2022-08-27,17:59:10,5
98630,faceoff+1997,2022-08-27,17:58:55,97,2022-08-27,18:41:52,2
209900,the+american+president+1995,2022-08-27,18:02:15,99,2022-08-27,18:16:19,3
134909,the+right+stuff+1983,2022-08-27,19:42:45,191,2022-08-27,19:46:52,5
44960,the+silence+of+the+lambs+1991,2022-08-27,18:24:13,97,2022-08-27,18:48:24,5
108129,the+flintstones+1994,2022-08-27,19:22:04,92,2022-08-27,19:23:05,3
117988,dave+chappelle+for+what+its+worth+2004,2022-08-27,19:15:21,58,2022-08-27,19:17:23,4
217990,dumb+and+dumber+1994,2022-08-27,20:59:19,99,2022-08-27,21:09:19,2
6796,shrek+2+2004,2022-08-27,20:51:01,89,2022-08-27,20:57:10,3
26361,cheech++chongs+next+movie+1980,2022-08-27,21:11:13,96,2022-08-27,21:16:10,2
191177,it+came+from+hollywood+1982,2022-08-27,21:10:13,80,2022-08-27,21:12:10,4
43004,batman+1989,2022-08-27,21:58:50,87,2022-08-27,22:40:18,3
116444,the+empire+strikes+back+1980,2022-08-27,23:20:25,99,2022-08-27,23:47:32,4
163262,the+lord+of+the+rings+the+two+towers+2002,2022-08-27,23:29:43,99,2022-08-28,00:52:22,5
163262,the+lord+of+the+rings+the+two+towers+2002,2022-08-28,00:51:22,180,2022-08-28,00:52:22,5
62154,emma+1996,2022-08-27,23:38:15,98,2022-08-28,00:03:06,4
62154,emma+1996,2022-08-28,00:02:01,122,2022-08-28,00:03:06,4
163442,leon+the+professional+1994,2022-08-27,23:58:13,87,2022-08-28,00:23:27,5
163442,leon+the+professional+1994,2022-08-28,00:22:27,111,2022-08-28,00:23:27,5
187513,double+jeopardy+1999,2022-08-27,23:59:19,83,2022-08-28,00:23:16,4
187513,double+jeopardy+1999,2022-08-28,00:22:15,106,2022-08-28,00:23:16,4
117988,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,2022-08-27,23:52:07,8,2022-08-28,02:44:54,4
117988,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,2022-08-28,02:43:59,179,2022-08-28,02:44:54,4
36568,the+mask+of+zorro+1998,2022-08-28,02:43:14,137,2022-08-28,02:44:10,4
79767,three+colors+red+1994,2022-08-28,03:06:02,95,2022-08-28,03:12:07,2
113069,the+manchurian+candidate+2004,2022-08-28,05:06:27,130,2022-08-28,05:07:28,3
129104,lord+of+war+2005,2022-08-28,05:06:02,122,2022-08-28,05:08:01,5
86047,the+departed+2006,2022-08-28,05:47:42,151,2022-08-28,05:49:45,4
224724,muriels+wedding+1994,2022-08-28,05:13:06,101,2022-08-28,05:20,3
101797,zoolander+2001,2022-08-28,06:45:15,90,2022-08-28,06:46:22,5
138745,cliffhanger+1993,2022-08-28,07:12:14,113,2022-08-28,07:13:13,3
164069,inception+2010,2022-08-28,10:52:30,149,2022-08-28,10:53:30,5
67713,mary+shelleys+frankenstein+1994,2022-08-28,10:52:55,113,2022-08-28,11:04:58,3
39887,return+of+the+jedi+1983,2022-08-28,12:39:35,134,2022-08-28,12:42:41,5
65549,star+maps+1997,2022-08-28,13:55:52,76,2022-08-28,14:07:50,4
152898,miracle+on+34th+street+1994,2022-08-28,14:29:15,99,2022-08-28,14:46:21,5
25014,the+sixth+sense+1999,2022-08-28,15:05:54,99,2022-08-28,15:15:45,4
102890,scarface+1983,2022-08-28,16:20:28,160,2022-08-28,16:37:25,4
180138,apollo+13+1995,2022-08-28,15:38:35,83,2022-08-28,16:37:36,3
208895,moulin+rouge+2001,2022-08-28,17:17:44,97,2022-08-28,17:49:51,4
18353,boys+dont+cry+1999,2022-08-28,17:49:08,97,2022-08-28,18:12:42,5
211120,x2+2003,2022-08-28,18:10:04,99,2022-08-28,18:46:09,5
134909,inventing+the+abbotts+1997,2022-08-28,18:12:17,98,2022-08-28,18:26:36,2
73445,kiss+kiss+bang+bang+2005,2022-08-28,18:11:05,97,2022-08-28,18:19:10,5
50136,far+from+heaven+2002,2022-08-28,19:14:35,99,2022-08-28,19:24:28,5
26361,enemy+at+the+gates+2001,2022-08-28,20:02:20,95,2022-08-28,20:40:29,4
227248,the+sixth+sense+1999,2022-08-28,21:10:03,99,2022-08-28,21:20:31,3
18769,terminator+2+judgment+day+1991,2022-08-28,21:11:19,99,2022-08-28,21:51:15,5
12852,dances+with+wolves+1990,2022-08-28,21:21:02,98,2022-08-28,22:46:16,5
172429,field+of+dreams+1989,2022-08-28,21:44:15,99,2022-08-28,21:54:27,4
29343,simon+sez+1999,2022-08-28,22:20:28,86,2022-08-28,22:21:28,1
73445,robocop+1987,2022-08-28,23:05:20,99,2022-08-28,23:10:29,4
73864,robin+hood+men+in+tights+1993,2022-08-28,23:13:53,94,2022-08-28,23:26:12,1
209900,speechless+1994,2022-08-28,23:20:09,99,2022-08-28,23:22:08,3
224724,star+trek+iv+the+voyage+home+1986,2022-08-28,23:17:28,94,2022-08-28,23:44:33,5
208895,iron+man+2+2010,2022-08-28,23:57:12,90,2022-08-29,00:33:47,4
208895,iron+man+2+2010,2022-08-29,00:32:43,125,2022-08-29,00:33:47,4
98630,powder+1995,2022-08-28,23:12:20,44,2022-08-28,23:13:23,1
227248,mission+impossible+ii+2000,2022-08-28,23:59:28,49,2022-08-29,01:13:56,2
227248,mission+impossible+ii+2000,2022-08-29,01:12:58,122,2022-08-29,01:13:56,2
62154,indiana+jones+and+the+last+crusade+1989,2022-08-28,23:59:14,28,2022-08-29,01:40:06,1
62154,indiana+jones+and+the+last+crusade+1989,2022-08-29,01:28:18,117,2022-08-29,01:40:06,1
44960,to+kill+a+mockingbird+1962,2022-08-28,23:58:58,8,2022-08-29,02:02:20,5
44960,to+kill+a+mockingbird+1962,2022-08-29,02:01:22,130,2022-08-29,02:02:20,5
127847,the+blues+brothers+1980,2022-08-29,02:50:56,134,2022-08-29,02:51:55,2
6796,garden+state+2004,2022-08-29,03:00:30,103,2022-08-29,03:01:31,3
101797,garden+state+2004,2022-08-29,03:14:24,93,2022-08-29,03:25:34,4
39887,men+in+black+1997,2022-08-29,04:05:21,98,2022-08-29,04:07:15,4
46530,north+by+northwest+1959,2022-08-29,04:59:33,134,2022-08-29,05:03:35,4
97333,dumb+and+dumber+1994,2022-08-29,04:28:38,106,2022-08-29,04:31:41,3
86047,nurse+betty+2000,2022-08-29,05:12:30,109,2022-08-29,05:13:28,2
79767,bull+durham+1988,2022-08-29,05:22:09,109,2022-08-29,05:23:06,1
129104,shaun+of+the+dead+2004,2022-08-29,05:41:50,97,2022-08-29,05:45:50,3
39831,jeffrey+1995,2022-08-29,05:43:27,93,2022-08-29,05:44:27,3
67713,mrs.+doubtfire+1993,2022-08-29,07:19:46,121,2022-08-29,07:25:41,4
102890,open+your+eyes+1997,2022-08-29,08:17:49,118,2022-08-29,08:18:50,4
185389,the+fighter+2010,2022-08-29,09:07:37,117,2022-08-29,09:08:42,5
138745,outbreak+1995,2022-08-29,11:18:36,128,2022-08-29,11:19:37,2
168282,twelve+monkeys+1995,2022-08-29,13:31:04,98,2022-08-29,14:04:11,3
166521,eat+drink+man+woman+1994,2022-08-29,15:11:29,65,2022-08-29,15:13:35,4
94109,requiem+for+a+dream+2000,2022-08-29,15:54:52,99,2022-08-29,15:59:48,5
83089,dogma+1999,2022-08-29,15:45:01,97,2022-08-29,16:20:25,4
116444,anastasia+1997,2022-08-29,16:22:36,93,2022-08-29,16:25:37,3
191177,ordinary+people+1980,2022-08-29,17:06:39,98,2022-08-29,17:34:39,4
163442,beauty+and+the+beast+1991,2022-08-29,17:03:30,85,2022-08-29,17:04:30,5
167489,vertigo+1958,2022-08-29,18:02,98,2022-08-29,18:34:04,1
64836,the+saint+1997,2022-08-29,18:19:56,84,2022-08-29,18:54:21,5
134909,chinatown+1974,2022-08-29,18:59:36,98,2022-08-29,19:33:33,5
222199,the+day+the+earth+caught+fire+1961,2022-08-29,19:47:04,99,2022-08-29,19:48:04,2
113379,jade+1995,2022-08-29,19:43:20,95,2022-08-29,19:45:19,4
152898,the+three+musketeers+1993,2022-08-29,20:00:40,98,2022-08-29,20:09:52,4
11164,run+lola+run+1998,2022-08-29,20:14:21,82,2022-08-29,20:15:23,5
204240,crimson+tide+1995,2022-08-29,20:43:12,97,2022-08-29,21:04:05,3
65549,the+hustler+1961,2022-08-29,21:12:21,98,2022-08-29,21:50:48,4
51508,singin+in+the+rain+1952,2022-08-29,21:05:03,99,2022-08-29,21:10:56,2
127847,the+blair+witch+project+1999,2022-08-29,21:55:59,81,2022-08-29,21:57:59,3
187419,failure+to+launch+2006,2022-08-29,22:09:17,97,2022-08-29,22:11:13,5
209900,pretty+woman+1990,2022-08-29,23:11:06,98,2022-08-29,23:34:15,3
163262,the+princess+bride+1987,2022-08-29,23:12:23,91,2022-08-29,23:21:14,4
188332,beavis+and+butt-head+do+america+1996,2022-08-29,23:03:09,81,2022-08-29,23:05:09,4
163442,goldeneye+1995,2022-08-29,23:42:44,90,2022-08-30,00:24:20,4
163442,goldeneye+1995,2022-08-30,00:22:19,130,2022-08-30,00:24:20,4
152898,joes+apartment+1996,2022-08-29,23:04:52,8,2022-08-29,23:12:51,1
168282,happy+gilmore+1996,2022-08-29,23:59:08,51,2022-08-30,00:42:13,3
168282,happy+gilmore+1996,2022-08-30,00:37,89,2022-08-30,00:42:13,3
203494,minority+report+2002,2022-08-30,02:56:59,146,2022-08-30,02:57:59,4
82961,down+to+you+2000,2022-08-30,02:01:48,92,2022-08-30,02:02:47,3
26642,oceans+twelve+2004,2022-08-30,04:28:13,125,2022-08-30,04:30:09,4
67713,strange+days+1995,2022-08-30,07:37:48,146,2022-08-30,07:38:48,4
185389,looper+2012,2022-08-30,07:15:23,119,2022-08-30,07:16:24,4
208261,the+thomas+crown+affair+1999,2022-08-30,08:16:14,114,2022-08-30,08:17:10,4
224724,so+i+married+an+axe+murderer+1993,2022-08-30,08:58:41,94,2022-08-30,08:59:40,4
73864,so+i+married+an+axe+murderer+1993,2022-08-30,10:16:07,52,2022-08-30,10:58:32,2
217990,farinelli+1994,2022-08-30,13:06:10,98,2022-08-30,13:21:14,4
41911,raiders+of+the+lost+ark+1981,2022-08-30,14:11:45,99,2022-08-30,14:29:39,5
180138,return+of+the+jedi+1983,2022-08-30,13:51:43,97,2022-08-30,14:31:55,4
227248,exotica+1994,2022-08-30,14:15:17,95,2022-08-30,14:25:06,3
73445,suicide+kings+1997,2022-08-30,14:17:47,98,2022-08-30,14:27:57,5
211120,the+hunchback+of+notre+dame+1996,2022-08-26,18:28:37,9,2022-08-26,18:37:29,1
208895,bambi+1942,2022-08-30,14:41:20,71,2022-08-30,14:42:19,3
113379,the+shadow+1994,2022-08-30,16:12:33,99,2022-08-30,16:23:38,3
145009,im+gonna+git+you+sucka+1988,2022-08-30,16:06:20,89,2022-08-30,16:07:18,2
29343,young+guns+1988,2022-08-30,16:37:38,99,2022-08-30,16:47:45,4
132268,practical+magic+1998,2022-08-30,18:02:15,97,2022-08-30,18:11:34,3
122098,iron+man+3+2013,2022-08-30,18:20:57,91,2022-08-30,19:01:50,3
167489,the+last+king+of+scotland+2006,2022-08-30,18:34:13,61,2022-08-30,18:35:14,4
204240,beauty+and+the+beast+1991,2022-08-30,19:12:15,85,2022-08-30,19:13:15,4
138745,goldeneye+1995,2022-08-30,19:30:46,96,2022-08-30,20:07:05,3
39831,muppet+treasure+island+1996,2022-08-30,20:02:09,99,2022-08-30,20:05:19,3
11164,igby+goes+down+2002,2022-08-30,21:07:15,98,2022-08-30,21:08:17,5
12852,ghost+1990,2022-08-30,21:11:54,99,2022-08-30,21:41:46,3
83089,fight+club+1999,2022-08-30,22:21:04,99,2022-08-30,23:03:17,4
180138,the+people+vs.+larry+flynt+1996,2022-08-30,22:17:30,97,2022-08-30,22:51:35,3
208895,the+return+of+jafar+1994,2022-08-30,23:15:26,70,2022-08-30,23:16:26,3
172429,the+treasure+of+the+sierra+madre+1948,2022-08-30,23:59:43,80,2022-08-31,00:47:33,4
172429,the+treasure+of+the+sierra+madre+1948,2022-08-31,00:36:35,117,2022-08-31,00:47:33,4
113069,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,2022-08-30,23:57:44,39,2022-08-31,02:19:55,4
113069,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,2022-08-31,02:18:57,179,2022-08-31,02:19:55,4
44960,inception+2010,2022-08-30,23:59:33,36,2022-08-31,01:54:35,5
44960,inception+2010,2022-08-31,01:52:43,148,2022-08-31,01:54:35,5
65549,prince+of+the+city+1981,2022-08-31,03:13:08,168,2022-08-31,03:14:07,2
98630,barb+wire+1996,2022-08-31,02:53:28,99,2022-08-31,02:54:29,2
208261,a+beautiful+mind+2001,2022-08-31,03:27:03,131,2022-08-31,03:32:59,5
193285,the+net+1995,2022-08-31,02:26:31,66,2022-08-31,02:28:30,1
224724,unforgiven+1992,2022-08-31,03:50:50,131,2022-08-31,03:52:55,5
163262,magnolia+1999,2022-08-31,04:51:45,184,2022-08-31,04:57:46,4
187513,entrapment+1999,2022-08-31,03:55:21,113,2022-08-31,03:56:21,4
67713,twister+1996,2022-08-31,04:38:12,113,2022-08-31,04:40:12,4
204240,outbreak+1995,2022-08-31,06:04:29,127,2022-08-31,06:06:28,3
217990,schindlers+list+1993,2022-08-31,09:02:08,196,2022-08-31,09:03:07,4
113379,congo+1995,2022-08-31,08:43:36,110,2022-08-31,08:44:36,4
55345,i+heart+huckabees+2004,2022-08-31,10:20:57,99,2022-08-31,10:29:40,4
29343,toys+1992,2022-08-31,12:52:50,98,2022-08-31,13:14:58,1
145009,being+john+malkovich+1999,2022-08-31,13:29:17,97,2022-08-31,13:46:25,4
197075,national+lampoons+gold+diggers+2003,2022-08-31,15:08,86,2022-08-31,15:13:55,1
73445,gladiator+2000,2022-08-31,15:24:43,99,2022-08-31,16:22:56,5
154642,snatch+2000,2022-08-31,15:50:58,98,2022-08-31,15:58,5
73864,terminator+2+judgment+day+1991,2022-08-31,15:50:48,99,2022-08-31,16:30:42,3
41911,the+princess+bride+1987,2022-08-31,16:20:22,99,2022-08-31,16:21:25,5
12852,mr.+hollands+opus+1995,2022-08-31,17:46:30,97,2022-08-31,18:28:40,5
26361,star+trek+the+motion+picture+1979,2022-08-31,17:23:59,42,2022-08-31,17:25:59,2
117988,terminator+2+judgment+day+1991,2022-08-31,18:32:26,91,2022-08-31,19:20:53,5
168282,the+river+wild+1994,2022-08-31,18:57:25,99,2022-08-31,19:11:23,3
